id,level1_state0_dur,level1_state1_dur,level1_state2_dur,level2_state0_dur,level2_state1_dur,level2_state2_dur,level3_state0_dur,level3_state1_dur,level3_state2_dur,level4_state0_dur,level4_state1_dur,level4_state2_dur,level5_state0_dur,level5_state1_dur,level5_state2_dur,level6_state0_dur,level6_state1_dur,level6_state2_dur,level7_state0_dur,level7_state1_dur,level7_state2_dur,level8_state0_dur,level8_state1_dur,level8_state2_dur,level9_state0_dur,level9_state1_dur,level9_state2_dur,level10_state0_dur,level10_state1_dur,level10_state2_dur,level11_state0_dur,level11_state1_dur,level11_state2_dur
14423,6166,0,7951,6265,0,10985,9568,0,7991,18450,9994,7990,19353,9996,7991,18057,9997,7992,6585,0,7989,9203,7979,7991,10538,7992,7993,10526,7992,7992,10190,0,7992
14424,6261,0,7992,6347,0,10999,9538,0,7990,18442,9985,7991,19351,9997,7992,18042,9997,7991,6585,0,7990,9356,7992,7993,10470,7992,7991,10539,7990,7992,10191,0,7991
14432,6248,0,8000,6347,0,10971,9541,0,8000,18443,9999,7999,19348,9970,8001,18068,9973,7986,6610,0,8000,9375,8000,7986,10567,7986,8000,10542,7985,7999,10208,0,7987
14434,6252,0,7993,6347,0,10985,9537,0,7993,18429,9997,7993,19334,9997,7992,18084,9999,7993,6583,0,7993,9370,7993,7992,10553,7991,7993,10539,7991,7992,10190,0,7992
14435,6248,0,7986,6333,0,10986,9542,0,8000,18458,9999,8000,19357,9985,8001,18055,9984,8000,6583,0,7999,9375,7998,8001,10568,7998,7989,10566,7994,7987,10194,0,7999
14437,6277,0,7992,6348,0,10986,9549,0,7992,18431,9997,7993,19362,10000,7993,18023,9957,7994,6598,0,8006,9355,7993,7993,10551,7992,7992,10551,7993,8007,10204,0,7991
14438,6276,0,7992,6348,0,10999,9536,0,7993,18431,9997,7994,19334,9996,7993,18041,9998,7993,6598,0,7993,9356,7993,7990,10539,7993,7991,10541,7991,7991,10191,0,7992
14439,6263,0,7991,6349,0,10998,9537,0,7990,18432,9999,7993,19337,9997,7990,18027,9996,7993,6601,0,7989,9352,7995,7990,10540,8006,7992,10554,7991,7990,10204,0,7992
14440,6264,0,7991,6349,0,10986,9536,0,7909,18431,9997,7991,19349,9985,7993,18028,9998,7993,6591,0,7992,9384,7993,7991,10539,8005,7992,10537,7994,7993,10189,0,7992
14441,6263,0,7992,6347,0,10999,9537,0,7993,18443,9998,7993,19362,9998,7992,18028,9998,7992,6586,0,7991,9357,7991,7991,10538,7992,7992,10553,7993,7991,10190,0,7992
14442,6276,0,7992,6349,0,11000,9550,0,7992,18459,9998,7993,19322,9983,7993,18053,9999,7992,6598,0,7992,9367,7994,7990,10553,7992,7992,10538,7992,7950,10178,0,7992
14443,6261,0,8002,6360,0,10972,9555,0,8001,18471,9987,8000,19360,9999,7999,18070,9986,8000,6582,0,8000,9391,7985,7986,10568,8000,7985,10545,7984,7999,10195,0,7998
14446,6276,0,7938,6321,0,10998,9536,0,7992,18446,9999,7993,19350,9996,7991,18054,9985,7965,6569,0,7992,9356,7991,7990,10539,7991,7991,10551,7992,7992,10205,0,7992
14449,6249,0,7986,6347,0,10985,9543,0,8000,18456,10001,8000,19371,9946,7987,18039,10000,7999,6595,0,8001,9386,7987,8001,10542,8000,8001,10566,8000,7988,10208,0,8000
14454,6263,0,7991,6335,0,10985,9550,0,7992,18419,9996,7991,19353,9995,7992,18055,9997,7991,6585,0,7992,9369,7992,7992,10551,7992,7992,10541,7991,7993,10191,0,7993
14455,6278,0,7991,6350,0,10998,9550,0,7994,18446,9984,7993,19366,9997,7991,18056,9985,7993,6598,0,7993,9386,7992,7992,10538,7993,7992,10565,7993,7992,10190,0,7993
14457,6262,0,7990,6362,0,10999,9538,0,7992,18433,9984,7990,19216,9880,7991,17960,9995,7978,6586,0,7993,9353,7993,7950,10330,7921,7991,10539,7991,7992,10050,0,7851
14458,6263,0,7993,6349,0,10998,9551,0,7991,18432,9997,7993,19325,9996,7991,18041,9996,7992,6586,0,7991,9357,7991,7991,10553,7993,7992,10537,7991,7768,10191,0,7991
14459,6277,0,7991,6364,0,10943,9494,0,7992,18462,9983,7991,19211,9957,7991,18072,9996,7992,6585,0,7991,9355,7992,7990,10527,7990,7992,10539,7992,7992,10191,0,7992
14460,6263,0,7990,6348,0,10999,9550,0,7993,18435,9999,7991,19339,9996,7922,18045,9997,7991,6586,0,7990,9384,7992,7993,10538,7991,7991,10541,7992,8006,10191,0,7990
14461,6041,0,7866,6265,0,10956,9471,0,7436,17916,9944,8005,19351,9984,7991,18071,9999,7993,6585,0,7991,9369,7992,7951,10511,7993,7991,10555,7991,7991,10204,0,7994
14462,6264,0,7992,6363,0,10997,9538,0,7992,18460,9997,7990,19322,9982,7992,18058,9983,7993,6585,0,7991,9382,7991,7993,10540,7992,7991,10537,7992,7991,10191,0,7991
14464,6263,0,7992,6349,0,10998,9538,0,7993,18431,9971,7991,19335,9997,7993,18029,9998,7993,6598,0,7992,9370,7992,7990,10538,7992,7993,10536,7993,7991,10192,0,7992
14473,6252,0,7991,6350,0,10998,9550,0,7993,18395,9928,7992,19298,9941,7994,18069,9997,7992,6529,0,7992,9287,7992,7991,10549,7992,7994,10551,7994,7993,10191,0,7992
14474,6263,0,7991,6349,0,10998,9550,0,7991,18448,9996,7993,19349,9996,7992,18054,9985,7993,6599,0,7992,9355,7993,7991,10538,7992,7992,10553,7993,7990,10204,0,7993
14476,5861,0,7991,6349,0,10569,9259,0,7991,17945,9939,7172,19083,9956,7908,17747,9387,7895,6585,0,7825,9355,7994,7644,10425,7991,7993,10162,7729,7935,10189,0,7880
14477,6276,0,7987,6333,0,10985,9557,0,8000,18457,9986,7987,19276,9928,7984,18022,9988,7999,6596,0,8000,9388,7987,7986,10553,7889,7986,10542,7986,8000,10207,0,7987
14478,6272,0,7957,6250,0,10998,9556,0,7986,18445,9998,8000,19345,9986,8000,18043,9999,7999,6611,0,7999,9377,7998,8000,10557,7985,7985,10557,7999,7998,10207,0,7987
14479,6261,0,7992,6348,0,10997,9410,0,7993,18447,9999,7923,19295,9998,7991,18043,9997,7991,6460,0,7991,9368,7992,7992,10545,7992,7990,10553,7993,7880,10164,0,7990
14480,6262,0,7992,6349,0,10997,9538,0,7993,18445,9999,7992,19349,9998,7923,18017,9997,7992,6598,0,7993,9370,7991,7993,10539,7992,7992,10540,7991,7992,10191,0,7993
14481,6264,0,7991,6350,0,10998,9537,0,7991,18445,9999,7991,19335,9996,7990,18034,9995,7991,6584,0,7993,9355,7991,7992,10540,7991,7992,10549,7992,7991,10192,0,7991
14482,6263,0,7992,6349,0,10997,9538,0,7991,18460,9997,7993,19364,9982,7993,18056,9996,7991,6586,0,7992,9357,7989,7992,10540,8007,7993,10536,7993,7991,10191,0,7993
14487,6251,0,7993,6348,0,11000,9549,0,7992,18456,9984,7992,19348,9998,7990,18068,9984,7993,6598,0,7991,9369,7993,7994,10537,7993,8008,10537,7993,7994,10190,0,7992
14488,6249,0,7991,6349,0,10984,9551,0,7990,18447,9997,7991,19340,9994,7992,18083,9995,7991,6584,0,7993,9354,7993,7992,10538,7992,7951,10485,8006,7991,10205,0,7992
14489,4913,0,7991,6349,0,10998,9539,0,7991,18434,9995,7991,19352,9997,7992,18043,9983,7992,6600,0,7993,4008,5989,7852,10537,7992,7994,10537,7995,7283,10095,0,7992
14493,6261,0,7991,5693,0,10985,9551,0,7978,18251,9996,7993,19337,9995,7992,18026,9997,7991,6598,0,7993,9369,7992,7991,10540,7991,7990,10552,7994,7993,10189,0,7992
14499,6264,0,7992,6363,0,10999,9538,0,7990,18389,9998,7878,19364,9983,7994,18056,9997,7991,6600,0,7991,9260,7992,7992,10538,7991,7977,10495,7993,7993,10203,0,7992
14500,6275,0,7993,6350,0,10998,9552,0,7991,18446,9984,7992,19353,9995,7992,18055,9985,7992,6586,0,7990,9370,7991,7992,10541,8004,7992,10552,7992,7992,10192,0,7990
14501,6263,0,7992,6348,0,10999,9564,0,7991,18443,9997,7991,19339,9997,7991,17988,9941,7963,6530,0,7992,9371,7991,7991,10552,7992,7993,10539,7993,7992,10190,0,7894
14502,6264,0,7991,6335,0,10985,9537,0,7992,18433,9997,7992,19294,9986,7992,18043,9996,7990,6583,0,7992,9397,7993,7992,10551,7991,7992,10551,7991,7993,10193,0,7865
14503,6266,0,7989,6349,0,10997,9551,0,7992,18431,9997,7992,19336,9998,7992,18058,9995,7991,6586,0,7990,9370,7991,7992,10540,7991,7992,10538,7992,7990,10192,0,7993
14504,6265,0,7992,6349,0,10999,9552,0,7991,18463,9996,7993,19336,9999,7991,18041,9928,7991,6585,0,7991,9370,7991,7992,10550,7993,7992,10539,7993,7991,10191,0,7993
14505,6263,0,7992,6349,0,10998,9551,0,7992,18450,9998,7991,19380,9997,7992,18056,9998,7991,6598,0,7994,9370,7992,7991,10550,7993,7995,10551,7993,7992,10190,0,8006
14506,6263,0,7993,6349,0,10985,9538,0,7991,18462,9983,7993,19351,9998,7992,18042,9998,7992,6596,0,7994,9369,7992,7992,10537,7992,7994,10539,7992,7991,10192,0,7992
14507,6262,0,7993,6348,0,10998,9537,0,7992,18448,9995,7993,19351,9998,7991,18037,9986,7991,6600,0,7991,9357,7991,7949,10484,7993,7992,10553,7993,7990,10205,0,7992
14508,6276,0,8000,6361,0,10999,9541,0,8000,18442,10000,8000,19207,9960,8000,18070,9999,7986,6612,0,7999,9372,7987,7998,10571,7985,8000,10569,7987,7999,10193,0,7999
14512,6263,0,7987,6360,0,10945,9540,0,8001,18472,10000,7987,19372,10003,8000,18039,10000,8002,6597,0,8000,9360,8000,8001,10570,8000,7999,10540,8002,8000,10208,0,7999
14513,6251,0,7993,6350,0,10984,9537,0,7991,18154,9996,7994,19351,9983,8005,18054,10000,7992,6600,0,7991,9355,7992,7992,10551,7992,7992,10554,7991,7991,10204,0,7993
14515,36294,0,7992,6362,0,10984,9551,0,7991,18437,9995,7994,19351,9995,7991,18041,9998,7993,6584,0,7992,9368,7993,8007,10553,7991,7991,10563,7826,7993,10191,0,7992
14516,6262,0,8001,6360,0,10999,9543,0,8000,18375,9999,7861,19360,9988,8000,18042,9984,7985,6597,0,7985,9387,8000,8000,10544,8001,7999,10556,7820,7985,10194,0,7985
14518,6261,0,8000,6361,0,10998,9555,0,7960,18346,9987,7985,19360,9999,8001,18067,10000,7988,6583,0,7986,9344,7891,7987,10552,7999,8003,10552,8000,7987,10195,0,8001
14519,6196,0,7992,6349,0,10999,9466,0,7923,18432,9998,7992,19364,9982,7991,18056,9970,7992,6585,0,7992,9272,7908,7992,10552,7991,7993,10539,7991,7992,10191,0,7991
14520,6260,0,8001,6360,0,10986,9542,0,7998,18446,9985,8000,19374,9986,8000,18071,9999,7987,6582,0,8001,9389,8000,8000,10552,8002,8001,10555,7986,7999,10209,0,7986
14521,6275,0,7999,6361,0,10985,9555,0,8001,18457,9986,8001,19308,9943,7998,18083,9999,8000,6583,0,7999,9375,7987,7985,10567,8000,7986,10555,7999,8000,10207,0,7986
14522,6277,0,7992,6352,0,10983,9565,0,7991,18448,9999,7991,19350,9997,7993,18058,9995,7991,6600,0,7991,9371,7992,7992,10552,7992,7992,10542,7990,7992,10203,0,7993
14523,6275,0,7985,6347,0,11012,9557,0,7999,18428,9973,7999,19347,9929,8000,18069,9970,7986,6597,0,7986,9386,7985,7987,10556,7999,7999,10567,8001,7987,10206,0,8000
14525,6263,0,7991,6348,0,10999,9537,0,7992,18433,9998,7990,19338,9996,7991,18059,9998,7992,6599,0,7991,9354,7993,7992,10540,7989,7992,10541,7992,7990,10190,0,7992
14526,6275,0,7993,6349,0,10999,9537,0,7991,18446,9999,7993,19335,9998,7994,18042,9996,7993,6599,0,7992,9383,7992,7993,10539,7994,7992,10537,7993,7894,10137,0,7990
14529,6263,0,7993,6350,0,10998,9536,0,8006,18449,9996,7991,19339,9994,7992,18052,9997,7992,6597,0,7992,9384,7991,7993,10538,7992,7989,10539,7990,7993,10191,0,7993
14546,6265,0,7991,6347,0,11001,9538,0,7587,18418,9996,7992,19337,9995,7991,18054,9998,7990,6600,0,7993,9370,7992,7990,10539,7992,7991,10373,6448,7990,10193,0,7978
14547,6263,0,7986,6347,0,10999,9543,0,7998,18444,9998,7987,19356,9988,8000,18083,10002,8000,6597,0,7999,9375,7986,8001,10569,8000,7984,10568,8002,8000,10195,0,8000
14548,6248,0,7964,6364,0,10567,9438,0,7993,18195,9801,7990,19352,9998,7992,18053,9999,7990,6587,0,7796,9285,7992,7990,10551,7994,7866,10552,7993,7994,10193,0,7936
14549,6261,0,7992,6349,0,10930,9257,0,7991,18442,10001,7991,19338,9996,7992,18042,9997,7991,6599,0,7992,9371,7991,7991,10540,7991,7991,10539,7993,7992,10190,0,7992
14550,6236,0,7993,6348,0,10943,9551,0,7990,18436,9969,7991,19335,9913,7991,18044,9996,7909,6584,0,7991,9353,7993,7993,10552,7994,7992,10538,7991,7993,10204,0,7992
14552,6263,0,7992,6349,0,10998,9538,0,7992,18446,9997,7991,19338,9997,7994,18044,9995,7992,6584,0,7991,9371,7992,7992,10538,7993,7991,10553,7992,7991,10205,0,7993
